QuarterEnding,HBT,HBTQF,PatientType,Specialty,SpecialtyQF,NumberWaiting,NumberWaitingQF,Available,AvailableQF,Unavailable,UnavailableQF,MedicalTotal,MedicalTotalQF,MedicalOtherMedicalCondition,MedicalOtherMedicalConditionQF,MedicalIndefinitelyUnavailable,MedicalIndefinitelyUnavailableQF,MedicalOther,MedicalOtherQF,PatientAdvisedTotal,PatientAdvisedTotalQF,PatientAdvisedHoliday,PatientAdvisedHolidayQF,PatientAdvisedPersonalCommitment,PatientAdvisedPersonalCommitmentQF,PatientAdvisedWorkCommitment,PatientAdvisedWorkCommitmentQF,PatientAdvisedCarerCommitment,PatientAdvisedCarerCommitmentQF,PatientAdvisedAcademicCommitment,PatientAdvisedAcademicCommitmentQF,PatientAdvisedJuryDuty,PatientAdvisedJuryDutyQF,PatientAdvisedWeather,PatientAdvisedWeatherQF,PatientAdvisedIndefinitelyUnavailable,PatientAdvisedIndefinitelyUnavailableQF,PatientAdvisedOther,PatientAdvisedOtherQF,PatientRequestedTotal,PatientRequestedTotalQF,PatientRequestedNamedConsultant,PatientRequestedNamedConsultantQF,PatientRequestedTreatedLocalHealthBoard,PatientRequestedTreatedLocalHealthBoardQF,SuspensionExceptionalCircumstances,SuspensionExceptionalCircumstancesQF,PFBUnavailability,PFBUnavailabilityQF
20151231,S08000032,,Inpatient/Day case,C12,,126,,100,,26,,5,,5,,0,,0,,20,,5,,7,,7,,1,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
20160331,S08000032,,Inpatient/Day case,C12,,160,,132,,28,,9,,9,,0,,0,,15,,7,,2,,5,,1,,0,,0,,0,,0,,0,,4,,4,,0,,0,,0,
20160630,S08000032,,Inpatient/Day case,C12,,152,,106,,46,,18,,18,,0,,0,,22,,17,,2,,3,,0,,0,,0,,0,,0,,0,,6,,5,,1,,0,,0,
20160930,S08000032,,Inpatient/Day case,C12,,184,,139,,45,,13,,13,,0,,0,,24,,13,,5,,6,,0,,0,,0,,0,,0,,0,,8,,8,,0,,0,,0,
20161231,S08000032,,Inpatient/Day case,C12,,135,,82,,53,,12,,12,,0,,0,,17,,2,,9,,6,,0,,0,,0,,0,,0,,0,,24,,24,,0,,0,,0,
20170331,S08000032,,Inpatient/Day case,C12,,116,,88,,28,,9,,9,,0,,0,,12,,4,,5,,1,,0,,2,,0,,0,,0,,0,,7,,7,,0,,0,,0,
20170630,S08000032,,Inpatient/Day case,C12,,87,,70,,17,,4,,4,,0,,0,,13,,8,,2,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20170930,S08000032,,Inpatient/Day case,C12,,81,,68,,13,,6,,6,,0,,0,,7,,1,,3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20171231,S08000032,,Inpatient/Day case,C12,,99,,78,,21,,10,,10,,0,,0,,11,,2,,7,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20180331,S08000032,,Inpatient/Day case,C12,,97,,83,,14,,5,,5,,0,,0,,8,,3,,2,,3,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
20180630,S08000032,,Inpatient/Day case,C12,,107,,76,,31,,7,,7,,0,,0,,22,,15,,4,,3,,0,,0,,0,,0,,0,,0,,2,,2,,0,,0,,0,
20180930,S08000032,,Inpatient/Day case,C12,,140,,112,,28,,10,,10,,0,,0,,17,,10,,4,,3,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
20181231,S08000032,,Inpatient/Day case,C12,,131,,115,,16,,4,,4,,0,,0,,12,,3,,6,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20190331,S08000032,,Inpatient/Day case,C12,,101,,81,,20,,7,,7,,0,,0,,12,,9,,2,,1,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
20190630,S08000032,,Inpatient/Day case,C12,,104,,82,,22,,9,,9,,0,,0,,13,,7,,4,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20190930,S08000032,,Inpatient/Day case,C12,,135,,118,,17,,10,,10,,0,,0,,7,,4,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20191231,S08000032,,Inpatient/Day case,C12,,144,,126,,18,,9,,9,,0,,0,,9,,5,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20200331,S08000032,,Inpatient/Day case,C12,,112,,100,,12,,7,,7,,0,,0,,5,,2,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20200630,S08000032,,Inpatient/Day case,C12,,116,,113,,3,,1,,1,,0,,0,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20200930,S08000032,,Inpatient/Day case,C12,,121,,119,,2,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20201231,S08000032,,Inpatient/Day case,C12,,176,,173,,3,,1,,1,,0,,0,,2,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20210331,S08000032,,Inpatient/Day case,C12,,219,,217,,2,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20210630,S08000032,,Inpatient/Day case,C12,,224,,217,,7,,5,,5,,0,,0,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20210930,S08000032,,Inpatient/Day case,C12,,250,,246,,4,,2,,2,,0,,0,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20211231,S08000032,,Inpatient/Day case,C12,,249,,240,,9,,6,,6,,0,,0,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,
20220331,S08000032,,Inpatient/Day case,C12,,266,,254,,12,,10,,10,,0,,0,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20121231,S08000024,,Inpatient/Day case,C41,,52,,38,,14,,8,,2,,0,,6,,6,,0,,0,,0,,0,,0,,0,,0,,0,,6,,0,,0,,0,,0,,0,
20130331,S08000024,,Inpatient/Day case,C41,,53,,44,,9,,5,,3,,0,,2,,4,,0,,3,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,
20130630,S08000024,,Inpatient/Day case,C41,,45,,40,,5,,5,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20130930,S08000024,,Inpatient/Day case,C41,,66,,60,,6,,2,,2,,0,,0,,4,,1,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20131231,S08000024,,Inpatient/Day case,C41,,85,,75,,10,,2,,2,,0,,0,,8,,0,,6,,0,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
20140331,S08000024,,Inpatient/Day case,C41,,92,,82,,10,,5,,5,,0,,0,,5,,2,,0,,0,,1,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,
20140630,S08000024,,Inpatient/Day case,C41,,123,,108,,15,,8,,7,,1,,0,,7,,3,,2,,0,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
20140930,S08000024,,Inpatient/Day case,C41,,129,,122,,7,,6,,6,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20141231,S08000024,,Inpatient/Day case,C41,,111,,103,,8,,5,,5,,0,,0,,3,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20150331,S08000024,,Inpatient/Day case,C41,,107,,103,,4,,2,,2,,0,,0,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20150630,S08000024,,Inpatient/Day case,C41,,120,,113,,7,,3,,3,,0,,0,,4,,0,,3,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20150930,S08000024,,Inpatient/Day case,C41,,137,,135,,2,,1,,1,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20151231,S08000024,,Inpatient/Day case,C41,,152,,134,,18,,7,,7,,0,,0,,11,,1,,9,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20160331,S08000024,,Inpatient/Day case,C41,,151,,144,,7,,3,,3,,0,,0,,4,,0,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20160630,S08000024,,Inpatient/Day case,C41,,148,,133,,15,,6,,6,,0,,0,,6,,1,,4,,1,,0,,0,,0,,0,,0,,0,,3,,3,,0,,0,,0,
20160930,S08000024,,Inpatient/Day case,C41,,135,,127,,8,,3,,3,,0,,0,,5,,2,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20161231,S08000024,,Inpatient/Day case,C41,,105,,93,,12,,5,,5,,0,,0,,7,,1,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20170331,S08000024,,Inpatient/Day case,C41,,125,,114,,11,,11,,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20170630,S08000024,,Inpatient/Day case,C41,,117,,103,,14,,9,,9,,0,,0,,5,,2,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20170930,S08000024,,Inpatient/Day case,C41,,127,,116,,11,,7,,7,,0,,0,,4,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20171231,S08000024,,Inpatient/Day case,C41,,140,,128,,12,,8,,8,,0,,0,,4,,1,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20180331,S08000024,,Inpatient/Day case,C41,,119,,112,,7,,7,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20180630,S08000024,,Inpatient/Day case,C41,,121,,109,,12,,4,,4,,0,,0,,8,,1,,5,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20180930,S08000024,,Inpatient/Day case,C41,,125,,117,,8,,8,,7,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20181231,S08000024,,Inpatient/Day case,C41,,121,,114,,7,,3,,3,,0,,0,,4,,1,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20190331,S08000024,,Inpatient/Day case,C41,,98,,92,,6,,4,,4,,0,,0,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20190630,S08000024,,Inpatient/Day case,C41,,96,,86,,10,,5,,5,,0,,0,,5,,0,,2,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20190930,S08000024,,Inpatient/Day case,C41,,73,,64,,9,,7,,7,,0,,0,,2,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20191231,S08000024,,Inpatient/Day case,C41,,74,,69,,5,,3,,3,,0,,0,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20200331,S08000024,,Inpatient/Day case,C41,,70,,62,,8,,5,,5,,0,,0,,3,,0,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20200630,S08000024,,Inpatient/Day case,C41,,117,,115,,2,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20200930,S08000024,,Inpatient/Day case,C41,,61,,57,,4,,3,,3,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20201231,S08000024,,Inpatient/Day case,C41,,66,,61,,5,,2,,2,,0,,0,,3,,0,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20210331,S08000024,,Inpatient/Day case,C41,,69,,67,,2,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20210630,S08000024,,Inpatient/Day case,C41,,99,,94,,5,,3,,3,,0,,0,,2,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20210930,S08000024,,Inpatient/Day case,C41,,124,,121,,3,,1,,1,,0,,0,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20211231,S08000024,,Inpatient/Day case,C41,,146,,144,,2,,1,,1,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20220331,S08000024,,Inpatient/Day case,C41,,178,,174,,4,,3,,3,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20121231,S08000024,,Inpatient/Day case,A2,,333,,305,,28,,13,,0,,0,,13,,14,,0,,1,,0,,0,,0,,0,,0,,0,,13,,1,,1,,0,,0,,0,
20130331,S08000024,,Inpatient/Day case,A2,,350,,329,,21,,11,,1,,4,,6,,10,,2,,4,,2,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,
20130630,S08000024,,Inpatient/Day case,A2,,340,,312,,28,,12,,3,,9,,0,,16,,2,,11,,0,,0,,0,,0,,0,,3,,0,,0,,0,,0,,0,,0,
20130930,S08000024,,Inpatient/Day case,A2,,384,,360,,24,,10,,7,,3,,0,,14,,5,,8,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
20131231,S08000024,,Inpatient/Day case,A2,,449,,432,,17,,12,,5,,7,,0,,5,,0,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20140331,S08000024,,Inpatient/Day case,A2,,392,,375,,17,,7,,5,,2,,0,,10,,1,,8,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
20140630,S08000024,,Inpatient/Day case,A2,,373,,360,,13,,3,,1,,2,,0,,9,,2,,7,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
20140930,S08000024,,Inpatient/Day case,A2,,381,,368,,13,,2,,0,,2,,0,,8,,0,,7,,1,,0,,0,,0,,0,,0,,0,,3,,3,,0,,0,,0,
20141231,S08000024,,Inpatient/Day case,A2,,362,,353,,9,,0,,0,,0,,0,,9,,0,,7,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20150331,S08000024,,Inpatient/Day case,A2,,367,,357,,10,,0,,0,,0,,0,,8,,0,,8,,0,,0,,0,,0,,0,,0,,0,,2,,2,,0,,0,,0,
20150630,S08000024,,Inpatient/Day case,A2,,424,,403,,21,,3,,3,,0,,0,,18,,2,,15,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
20150930,S08000024,,Inpatient/Day case,A2,,377,,360,,17,,1,,0,,1,,0,,12,,3,,8,,0,,0,,0,,0,,0,,1,,0,,4,,4,,0,,0,,0,
20151231,S08000024,,Inpatient/Day case,A2,,380,,366,,14,,1,,1,,0,,0,,11,,2,,7,,0,,0,,0,,0,,0,,2,,0,,2,,2,,0,,0,,0,
20160331,S08000024,,Inpatient/Day case,A2,,413,,404,,9,,1,,1,,0,,0,,8,,1,,6,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
20160630,S08000024,,Inpatient/Day case,A2,,423,,406,,17,,2,,2,,0,,0,,13,,5,,8,,0,,0,,0,,0,,0,,0,,0,,2,,2,,0,,0,,0,
20160930,S08000024,,Inpatient/Day case,A2,,406,,397,,9,,0,,0,,0,,0,,9,,3,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20161231,S08000024,,Inpatient/Day case,A2,,376,,371,,5,,0,,0,,0,,0,,5,,2,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20170331,S08000024,,Inpatient/Day case,A2,,381,,378,,3,,0,,0,,0,,0,,3,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20170630,S08000024,,Inpatient/Day case,A2,,434,,431,,3,,1,,1,,0,,0,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20170930,S08000024,,Inpatient/Day case,A2,,506,,488,,18,,7,,5,,2,,0,,9,,6,,3,,0,,0,,0,,0,,0,,0,,0,,2,,2,,0,,0,,0,
20171231,S08000024,,Inpatient/Day case,A2,,524,,503,,21,,1,,1,,0,,0,,20,,8,,9,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20180331,S08000024,,Inpatient/Day case,A2,,501,,484,,17,,4,,4,,0,,0,,13,,6,,3,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20180630,S08000024,,Inpatient/Day case,A2,,527,,503,,24,,2,,2,,0,,0,,22,,7,,10,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20180930,S08000024,,Inpatient/Day case,A2,,482,,462,,20,,3,,3,,0,,0,,17,,8,,6,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20181231,S08000024,,Inpatient/Day case,A2,,525,,512,,13,,3,,3,,0,,0,,10,,4,,4,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20190331,S08000024,,Inpatient/Day case,A2,,579,,566,,13,,5,,5,,0,,0,,8,,2,,4,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20190630,S08000024,,Inpatient/Day case,A2,,570,,533,,37,,0,,0,,0,,0,,37,,15,,17,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20190930,S08000024,,Inpatient/Day case,A2,,574,,553,,21,,3,,3,,0,,0,,18,,6,,9,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20191231,S08000024,,Inpatient/Day case,A2,,595,,582,,13,,1,,1,,0,,0,,12,,2,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20200331,S08000024,,Inpatient/Day case,A2,,464,,452,,12,,2,,2,,0,,0,,10,,2,,6,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20200630,S08000024,,Inpatient/Day case,A2,,506,,502,,4,,2,,2,,0,,0,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20200930,S08000024,,Inpatient/Day case,A2,,524,,507,,17,,2,,2,,0,,0,,11,,2,,6,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,4,,0,
20201231,S08000024,,Inpatient/Day case,A2,,604,,587,,17,,3,,3,,0,,0,,3,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,11,,0,
20210331,S08000024,,Inpatient/Day case,A2,,593,,576,,17,,2,,2,,0,,0,,4,,0,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,11,,0,
20210630,S08000024,,Inpatient/Day case,A2,,723,,707,,16,,2,,2,,0,,0,,13,,4,,7,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,
20210930,S08000024,,Inpatient/Day case,A2,,737,,730,,7,,4,,4,,0,,0,,3,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20211231,S08000024,,Inpatient/Day case,A2,,785,,784,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,
20220331,S08000024,,Inpatient/Day case,A2,,623,,620,,3,,0,,0,,0,,0,,3,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20121231,S08000024,,Inpatient/Day case,H2,,6,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20130331,S08000024,,Inpatient/Day case,H2,,8,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20130630,S08000024,,Inpatient/Day case,H2,,4,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20130930,S08000024,,Inpatient/Day case,H2,,14,,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20131231,S08000024,,Inpatient/Day case,H2,,3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20140331,S08000024,,Inpatient/Day case,H2,,10,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20140630,S08000024,,Inpatient/Day case,H2,,10,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20140930,S08000024,,Inpatient/Day case,H2,,9,,8,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20141231,S08000024,,Inpatient/Day case,H2,,42,,42,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20150331,S08000024,,Inpatient/Day case,H2,,48,,48,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20150630,S08000024,,Inpatient/Day case,H2,,43,,42,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20150930,S08000024,,Inpatient/Day case,H2,,60,,60,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20151231,S08000024,,Inpatient/Day case,H2,,46,,46,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20160331,S08000024,,Inpatient/Day case,H2,,22,,22,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20160630,S08000024,,Inpatient/Day case,H2,,36,,36,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20160930,S08000024,,Inpatient/Day case,H2,,39,,39,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20161231,S08000024,,Inpatient/Day case,H2,,35,,35,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20170331,S08000024,,Inpatient/Day case,H2,,43,,43,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20170630,S08000024,,Inpatient/Day case,H2,,53,,53,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20170930,S08000024,,Inpatient/Day case,H2,,36,,36,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20171231,S08000024,,Inpatient/Day case,H2,,40,,40,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20180331,S08000024,,Inpatient/Day case,H2,,50,,50,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20180630,S08000024,,Inpatient/Day case,H2,,62,,62,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20180930,S08000024,,Inpatient/Day case,H2,,37,,37,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20181231,S08000024,,Inpatient/Day case,H2,,48,,48,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20190331,S08000024,,Inpatient/Day case,H2,,49,,49,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20190630,S08000024,,Inpatient/Day case,H2,,64,,64,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20190930,S08000024,,Inpatient/Day case,H2,,65,,65,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20191231,S08000024,,Inpatient/Day case,H2,,49,,49,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20200331,S08000024,,Inpatient/Day case,H2,,20,,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20200630,S08000024,,Inpatient/Day case,H2,,41,,41,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20200930,S08000024,,Inpatient/Day case,H2,,36,,36,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20201231,S08000024,,Inpatient/Day case,H2,,40,,40,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20210331,S08000024,,Inpatient/Day case,H2,,37,,37,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20210630,S08000024,,Inpatient/Day case,H2,,41,,41,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20210930,S08000024,,Inpatient/Day case,H2,,31,,31,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20211231,S08000024,,Inpatient/Day case,H2,,16,,16,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20220331,S08000024,,Inpatient/Day case,H2,,28,,27,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,
20121231,S08000024,,Inpatient/Day case,H1,,3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20130331,S08000024,,Inpatient/Day case,H1,,7,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20130630,S08000024,,Inpatient/Day case,H1,,5,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20130930,S08000024,,Inpatient/Day case,H1,,21,,21,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20131231,S08000024,,Inpatient/Day case,H1,,36,,36,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20140331,S08000024,,Inpatient/Day case,H1,,30,,27,,3,,2,,2,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20140630,S08000024,,Inpatient/Day case,H1,,34,,34,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
20140930,S08000024,,Inpatient/Day case,H1,,28,,26,,2,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
