_id,QuarterEnding,HBT,HBTQF,PatientType,Specialty,SpecialtyQF,LessThan4WeekWait,LessThan4WeekWaitQF,4To8WeekWait,4To8WeekWaitQF,8To12WeekWait,8To12WeekWaitQF,12To16WeekWait,12To16WeekWaitQF,16To20WeekWait,16To20WeekWaitQF,20To24WeekWait,20To24WeekWaitQF,24To28WeekWait,24To28WeekWaitQF,28To32WeekWait,28To32WeekWaitQF,32To36WeekWait,32To36WeekWaitQF,36To40WeekWait,36To40WeekWaitQF,40To44WeekWait,40To44WeekWaitQF,44To48WeekWait,44To48WeekWaitQF,48To52WeekWait,48To52WeekWaitQF,52To65WeekWait,52To65WeekWaitQF,65To78WeekWait,65To78WeekWaitQF,78To91WeekWait,78To91WeekWaitQF,91To104WeekWait,91To104WeekWaitQF,Over104WeekWait,Over104WeekWaitQF
19665,20131231,S08000022,,New Outpatient,AQ,,125,,75,,70,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19666,20141231,S08000022,,New Outpatient,AQ,,103,,30,,14,,19,,23,,29,,8,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
19667,20151231,S08000022,,New Outpatient,AQ,,117,,41,,88,,7,,6,,6,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19668,20161231,S08000022,,New Outpatient,AQ,,111,,30,,20,,24,,8,,28,,8,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
19669,20171231,S08000022,,New Outpatient,AQ,,95,,46,,13,,49,,29,,31,,13,,4,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,
19670,20181231,S08000022,,New Outpatient,AQ,,92,,48,,13,,15,,35,,29,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19671,20191231,S08000022,,New Outpatient,AQ,,91,,30,,21,,19,,21,,40,,27,,9,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,
19672,20201231,S08000022,,New Outpatient,AQ,,108,,57,,25,,6,,0,,2,,1,,2,,3,,8,,4,,0,,0,,0,,0,,0,,0,,0,
19673,20211231,S08000022,,New Outpatient,AQ,,98,,24,,13,,25,,12,,10,,6,,28,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19674,20130630,S08000022,,New Outpatient,AR,,71,,76,,129,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19675,20140630,S08000022,,New Outpatient,AR,,53,,58,,96,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19676,20150630,S08000022,,New Outpatient,AR,,82,,110,,79,,5,,0,,1,,3,,0,,1,,0,,1,,1,,0,,0,,0,,0,,0,,0,
19677,20160630,S08000022,,New Outpatient,AR,,79,,66,,97,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19678,20170630,S08000022,,New Outpatient,AR,,57,,137,,78,,1,,0,,1,,2,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19679,20180630,S08000022,,New Outpatient,AR,,62,,125,,32,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19680,20190630,S08000022,,New Outpatient,AR,,60,,69,,75,,24,,7,,2,,2,,3,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
19681,20200630,S08000022,,New Outpatient,AR,,43,,13,,13,,3,,3,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19682,20210630,S08000022,,New Outpatient,AR,,33,,65,,11,,6,,7,,8,,4,,4,,2,,1,,0,,1,,0,,1,,0,,0,,0,,0,
19683,20130930,S08000022,,New Outpatient,AR,,67,,90,,81,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19684,20140930,S08000022,,New Outpatient,AR,,32,,66,,102,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19685,20150930,S08000022,,New Outpatient,AR,,81,,72,,101,,2,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
19686,20160930,S08000022,,New Outpatient,AR,,72,,52,,79,,37,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19687,20170930,S08000022,,New Outpatient,AR,,46,,167,,22,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19688,20180930,S08000022,,New Outpatient,AR,,38,,89,,93,,22,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19689,20190930,S08000022,,New Outpatient,AR,,58,,133,,41,,33,,17,,16,,6,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19690,20200930,S08000022,,New Outpatient,AR,,53,,29,,12,,9,,17,,41,,50,,21,,5,,2,,0,,0,,0,,0,,0,,0,,0,,0,
19691,20210930,S08000022,,New Outpatient,AR,,14,,54,,34,,12,,6,,5,,2,,5,,10,,5,,1,,0,,0,,2,,0,,0,,0,,0,
19692,20130331,S08000022,,New Outpatient,AR,,39,,72,,89,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19693,20140331,S08000022,,New Outpatient,AR,,44,,74,,76,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19694,20150331,S08000022,,New Outpatient,AR,,60,,43,,33,,81,,58,,9,,1,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19695,20160331,S08000022,,New Outpatient,AR,,69,,71,,109,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19696,20170331,S08000022,,New Outpatient,AR,,36,,51,,65,,105,,7,,5,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19697,20180331,S08000022,,New Outpatient,AR,,43,,141,,20,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19698,20190331,S08000022,,New Outpatient,AR,,38,,54,,61,,66,,36,,12,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19699,20200331,S08000022,,New Outpatient,AR,,38,,72,,41,,55,,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19700,20210331,S08000022,,New Outpatient,AR,,63,,42,,6,,28,,32,,13,,2,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,
19701,20220331,S08000022,,New Outpatient,AR,,73,,39,,9,,4,,4,,5,,1,,4,,12,,62,,69,,21,,9,,26,,2,,0,,0,,0,
19702,20121231,S08000022,,New Outpatient,AR,,42,,52,,112,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19703,20131231,S08000022,,New Outpatient,AR,,76,,103,,16,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19704,20141231,S08000022,,New Outpatient,AR,,48,,38,,13,,70,,29,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19705,20151231,S08000022,,New Outpatient,AR,,71,,75,,98,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19706,20161231,S08000022,,New Outpatient,AR,,63,,45,,41,,94,,7,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19707,20171231,S08000022,,New Outpatient,AR,,38,,184,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19708,20181231,S08000022,,New Outpatient,AR,,40,,51,,78,,91,,17,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19709,20191231,S08000022,,New Outpatient,AR,,61,,89,,57,,15,,2,,1,,3,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,
19710,20201231,S08000022,,New Outpatient,AR,,40,,60,,20,,51,,36,,26,,4,,3,,6,,2,,1,,0,,1,,0,,0,,0,,0,,0,
19711,20211231,S08000022,,New Outpatient,AR,,28,,83,,12,,15,,7,,2,,7,,3,,19,,18,,29,,18,,18,,4,,0,,0,,0,,0,
19712,20130630,S08000022,,New Outpatient,AV,,20,,81,,13,,18,,35,,24,,6,,2,,2,,1,,0,,0,,0,,1,,0,,0,,0,,0,
19713,20140630,S08000022,,New Outpatient,AV,,0,,3,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19714,20150630,S08000022,,New Outpatient,AV,,41,,155,,90,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19715,20160630,S08000022,,New Outpatient,AV,,43,,86,,173,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19716,20170630,S08000022,,New Outpatient,AV,,53,,212,,41,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19717,20180630,S08000022,,New Outpatient,AV,,35,,8,,24,,183,,69,,8,,3,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,
19718,20190630,S08000022,,New Outpatient,AV,,53,,33,,124,,92,,16,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19719,20200630,S08000022,,New Outpatient,AV,,28,,10,,11,,11,,7,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19720,20210630,S08000022,,New Outpatient,AV,,66,,79,,69,,1,,0,,0,,2,,3,,4,,0,,1,,1,,0,,2,,0,,0,,0,,0,
19721,20130930,S08000022,,New Outpatient,AV,,23,,31,,65,,7,,29,,52,,12,,3,,2,,0,,3,,0,,0,,0,,0,,0,,0,,0,
19722,20140930,S08000022,,New Outpatient,AV,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19723,20150930,S08000022,,New Outpatient,AV,,42,,91,,118,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19724,20160930,S08000022,,New Outpatient,AV,,38,,78,,154,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19725,20170930,S08000022,,New Outpatient,AV,,37,,38,,150,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19726,20180930,S08000022,,New Outpatient,AV,,21,,11,,5,,113,,87,,8,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19727,20190930,S08000022,,New Outpatient,AV,,43,,60,,145,,25,,1,,2,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19728,20200930,S08000022,,New Outpatient,AV,,45,,3,,2,,0,,5,,6,,7,,11,,36,,8,,0,,0,,0,,0,,0,,0,,0,,0,
19729,20210930,S08000022,,New Outpatient,AV,,51,,31,,152,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,
19730,20130331,S08000022,,New Outpatient,AV,,51,,50,,10,,23,,27,,7,,5,,3,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,
19731,20140331,S08000022,,New Outpatient,AV,,23,,63,,29,,23,,32,,17,,23,,6,,0,,3,,0,,0,,0,,1,,0,,0,,0,,0,
19732,20150331,S08000022,,New Outpatient,AV,,62,,181,,15,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19733,20160331,S08000022,,New Outpatient,AV,,48,,123,,98,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19734,20170331,S08000022,,New Outpatient,AV,,129,,137,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19735,20180331,S08000022,,New Outpatient,AV,,41,,10,,32,,131,,32,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19736,20190331,S08000022,,New Outpatient,AV,,35,,14,,25,,196,,47,,11,,4,,3,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
19737,20200331,S08000022,,New Outpatient,AV,,53,,42,,130,,51,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19738,20210331,S08000022,,New Outpatient,AV,,54,,77,,75,,62,,18,,3,,3,,3,,1,,0,,0,,1,,0,,1,,0,,0,,0,,0,
19739,20220331,S08000022,,New Outpatient,AV,,118,,172,,17,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
19740,20121231,S08000022,,New Outpatient,AV,,39,,69,,18,,36,,13,,6,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19741,20131231,S08000022,,New Outpatient,AV,,23,,52,,37,,19,,38,,34,,30,,9,,4,,0,,1,,0,,0,,1,,0,,0,,0,,0,
19742,20141231,S08000022,,New Outpatient,AV,,47,,110,,33,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19743,20151231,S08000022,,New Outpatient,AV,,46,,69,,153,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19744,20161231,S08000022,,New Outpatient,AV,,38,,151,,51,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19745,20171231,S08000022,,New Outpatient,AV,,39,,29,,128,,69,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19746,20181231,S08000022,,New Outpatient,AV,,14,,8,,9,,67,,164,,14,,3,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19747,20191231,S08000022,,New Outpatient,AV,,53,,22,,174,,11,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19748,20201231,S08000022,,New Outpatient,AV,,54,,4,,2,,27,,55,,31,,16,,15,,65,,37,,3,,1,,0,,0,,0,,0,,0,,0,
19749,20211231,S08000022,,New Outpatient,AV,,62,,64,,130,,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19750,20130630,S08000022,,New Outpatient,C1,,1649,,670,,309,,12,,4,,1,,1,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,
19751,20140630,S08000022,,New Outpatient,C1,,1051,,746,,193,,90,,9,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19752,20150630,S08000022,,New Outpatient,C1,,1660,,652,,300,,140,,50,,15,,5,,3,,1,,2,,1,,0,,0,,0,,0,,0,,0,,0,
19753,20160630,S08000022,,New Outpatient,C1,,2225,,595,,309,,61,,33,,8,,6,,2,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,
19754,20170630,S08000022,,New Outpatient,C1,,2097,,540,,220,,116,,37,,14,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19755,20180630,S08000022,,New Outpatient,C1,,2126,,617,,327,,213,,47,,9,,2,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,
19756,20190630,S08000022,,New Outpatient,C1,,1982,,728,,235,,130,,81,,47,,18,,10,,6,,1,,0,,0,,0,,0,,0,,0,,0,,0,
19757,20200630,S08000022,,New Outpatient,C1,,751,,122,,119,,210,,109,,26,,8,,5,,9,,5,,3,,0,,0,,2,,0,,0,,0,,0,
19758,20210630,S08000022,,New Outpatient,C1,,1194,,264,,87,,39,,91,,125,,43,,27,,12,,16,,56,,2,,3,,2,,0,,0,,0,,0,
19759,20130930,S08000022,,New Outpatient,C1,,1348,,797,,370,,8,,4,,4,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
19760,20140930,S08000022,,New Outpatient,C1,,1092,,685,,191,,68,,11,,3,,4,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19761,20150930,S08000022,,New Outpatient,C1,,1853,,565,,257,,116,,68,,23,,7,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19762,20160930,S08000022,,New Outpatient,C1,,2012,,642,,281,,81,,30,,14,,2,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
19763,20170930,S08000022,,New Outpatient,C1,,1954,,508,,254,,160,,41,,10,,2,,1,,1,,0,,0,,0,,0,,0,,1,,0,,0,,0,
19764,20180930,S08000022,,New Outpatient,C1,,1927,,738,,301,,86,,66,,31,,8,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19765,20190930,S08000022,,New Outpatient,C1,,1889,,559,,313,,198,,132,,144,,49,,25,,11,,8,,0,,0,,0,,0,,0,,0,,0,,0,
19766,20200930,S08000022,,New Outpatient,C1,,1093,,199,,67,,42,,59,,43,,64,,22,,3,,0,,1,,4,,4,,12,,4,,2,,0,,0,
19767,20210930,S08000022,,New Outpatient,C1,,1121,,208,,110,,72,,113,,80,,11,,17,,19,,13,,9,,2,,3,,1,,0,,0,,0,,0,
19768,20130331,S08000022,,New Outpatient,C1,,1629,,650,,244,,13,,2,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,
19769,20140331,S08000022,,New Outpatient,C1,,1255,,748,,407,,16,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19770,20150331,S08000022,,New Outpatient,C1,,1507,,457,,253,,161,,34,,7,,4,,2,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,
19771,20160331,S08000022,,New Outpatient,C1,,1768,,674,,201,,55,,30,,9,,5,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,
19772,20170331,S08000022,,New Outpatient,C1,,2210,,461,,236,,149,,22,,11,,9,,3,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,
19773,20180331,S08000022,,New Outpatient,C1,,2113,,516,,348,,106,,22,,10,,1,,3,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,
19774,20190331,S08000022,,New Outpatient,C1,,1813,,758,,430,,212,,148,,61,,24,,5,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19775,20200331,S08000022,,New Outpatient,C1,,1010,,486,,323,,124,,52,,54,,26,,10,,9,,4,,2,,2,,0,,2,,0,,0,,0,,0,
19776,20210331,S08000022,,New Outpatient,C1,,1081,,269,,104,,97,,93,,69,,31,,10,,6,,3,,1,,1,,2,,2,,1,,0,,0,,0,
19777,20220331,S08000022,,New Outpatient,C1,,1070,,199,,108,,126,,60,,26,,13,,10,,11,,19,,38,,30,,36,,131,,47,,0,,0,,0,
19778,20121231,S08000022,,New Outpatient,C1,,1788,,649,,194,,13,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19779,20131231,S08000022,,New Outpatient,C1,,1446,,827,,370,,19,,4,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19780,20141231,S08000022,,New Outpatient,C1,,1553,,547,,186,,99,,16,,4,,6,,1,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,
19781,20151231,S08000022,,New Outpatient,C1,,1940,,654,,190,,112,,51,,13,,10,,3,,5,,1,,0,,0,,0,,2,,0,,0,,0,,0,
19782,20161231,S08000022,,New Outpatient,C1,,2346,,560,,214,,117,,14,,7,,2,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19783,20171231,S08000022,,New Outpatient,C1,,2058,,576,,304,,97,,28,,12,,4,,3,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,
19784,20181231,S08000022,,New Outpatient,C1,,1991,,588,,457,,182,,63,,17,,18,,9,,9,,2,,6,,0,,0,,0,,0,,0,,0,,0,
19785,20191231,S08000022,,New Outpatient,C1,,1283,,580,,341,,248,,133,,68,,38,,25,,16,,9,,4,,0,,2,,1,,1,,0,,0,,0,
19786,20201231,S08000022,,New Outpatient,C1,,1196,,311,,128,,110,,65,,53,,27,,19,,20,,18,,4,,0,,0,,17,,9,,1,,0,,0,
19787,20211231,S08000022,,New Outpatient,C1,,1162,,204,,102,,104,,131,,24,,11,,12,,8,,13,,15,,20,,12,,55,,2,,0,,1,,0,
19788,20130630,S08000022,,New Outpatient,C12,,185,,65,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19789,20140630,S08000022,,New Outpatient,C12,,141,,118,,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19790,20150630,S08000022,,New Outpatient,C12,,110,,125,,49,,28,,12,,1,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19791,20160630,S08000022,,New Outpatient,C12,,66,,114,,61,,37,,16,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
19792,20170630,S08000022,,New Outpatient,C12,,68,,61,,35,,11,,15,,4,,9,,6,,10,,0,,0,,2,,0,,0,,0,,0,,0,,0,
19793,20180630,S08000022,,New Outpatient,C12,,102,,81,,41,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19794,20190630,S08000022,,New Outpatient,C12,,84,,44,,30,,3,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19795,20200630,S08000022,,New Outpatient,C12,,21,,15,,9,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19796,20210630,S08000022,,New Outpatient,C12,,32,,28,,18,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19797,20130930,S08000022,,New Outpatient,C12,,188,,121,,11,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19798,20140930,S08000022,,New Outpatient,C12,,121,,129,,59,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19799,20150930,S08000022,,New Outpatient,C12,,90,,126,,63,,56,,1,,0,,1,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,
19800,20160930,S08000022,,New Outpatient,C12,,53,,78,,54,,42,,30,,13,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19801,20170930,S08000022,,New Outpatient,C12,,70,,60,,50,,8,,1,,0,,1,,1,,2,,2,,2,,0,,0,,2,,0,,0,,0,,0,
19802,20180930,S08000022,,New Outpatient,C12,,69,,71,,19,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19803,20190930,S08000022,,New Outpatient,C12,,101,,76,,21,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19804,20200930,S08000022,,New Outpatient,C12,,45,,22,,7,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19805,20210930,S08000022,,New Outpatient,C12,,43,,38,,47,,7,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19806,20130331,S08000022,,New Outpatient,C12,,167,,64,,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19807,20140331,S08000022,,New Outpatient,C12,,188,,65,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19808,20150331,S08000022,,New Outpatient,C12,,103,,115,,60,,80,,12,,4,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19809,20160331,S08000022,,New Outpatient,C12,,82,,118,,82,,28,,8,,3,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19810,20170331,S08000022,,New Outpatient,C12,,58,,44,,20,,22,,9,,52,,39,,13,,5,,2,,1,,1,,0,,0,,0,,0,,0,,0,
19811,20180331,S08000022,,New Outpatient,C12,,64,,55,,29,,11,,3,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19812,20190331,S08000022,,New Outpatient,C12,,85,,38,,28,,11,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19813,20200331,S08000022,,New Outpatient,C12,,63,,58,,29,,8,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19814,20210331,S08000022,,New Outpatient,C12,,29,,28,,23,,6,,3,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19815,20220331,S08000022,,New Outpatient,C12,,52,,34,,8,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19816,20121231,S08000022,,New Outpatient,C12,,138,,72,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19817,20131231,S08000022,,New Outpatient,C12,,180,,46,,15,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19818,20141231,S08000022,,New Outpatient,C12,,87,,92,,58,,26,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19819,20151231,S08000022,,New Outpatient,C12,,85,,101,,92,,53,,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19820,20161231,S08000022,,New Outpatient,C12,,58,,36,,31,,15,,67,,44,,9,,5,,0,,1,,0,,0,,0,,0,,1,,0,,0,,0,
19821,20171231,S08000022,,New Outpatient,C12,,72,,38,,36,,11,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19822,20181231,S08000022,,New Outpatient,C12,,72,,35,,33,,4,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19823,20191231,S08000022,,New Outpatient,C12,,50,,56,,20,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19824,20201231,S08000022,,New Outpatient,C12,,38,,38,,27,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19825,20211231,S08000022,,New Outpatient,C12,,52,,70,,18,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19826,20130630,S08000022,,New Outpatient,C13,,130,,73,,298,,145,,9,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19827,20140630,S08000022,,New Outpatient,C13,,126,,124,,169,,125,,11,,4,,6,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,
19828,20150630,S08000022,,New Outpatient,C13,,130,,112,,53,,9,,55,,76,,98,,5,,2,,2,,1,,1,,0,,0,,0,,0,,0,,0,
19829,20160630,S08000022,,New Outpatient,C13,,167,,124,,166,,79,,71,,50,,6,,1,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,
19830,20170630,S08000022,,New Outpatient,C13,,119,,30,,61,,27,,22,,22,,0,,1,,0,,2,,2,,1,,0,,0,,0,,0,,0,,0,
19831,20180630,S08000022,,New Outpatient,C13,,109,,118,,102,,65,,9,,1,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19832,20190630,S08000022,,New Outpatient,C13,,143,,45,,105,,186,,89,,15,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,
19833,20200630,S08000022,,New Outpatient,C13,,61,,7,,47,,37,,14,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19834,20210630,S08000022,,New Outpatient,C13,,145,,69,,14,,4,,5,,9,,10,,18,,12,,28,,8,,9,,1,,58,,2,,0,,0,,0,
19835,20130930,S08000022,,New Outpatient,C13,,125,,104,,216,,230,,5,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
19836,20140930,S08000022,,New Outpatient,C13,,113,,162,,113,,81,,6,,1,,2,,2,,2,,1,,0,,1,,0,,0,,0,,0,,0,,0,
19837,20150930,S08000022,,New Outpatient,C13,,133,,82,,85,,14,,43,,105,,26,,5,,2,,1,,0,,5,,0,,0,,0,,0,,0,,0,
