"QuarterEnding","HBT","HBTQF","PatientType","Specialty","SpecialtyQF","NumberWaiting","NumberWaitingQF","Available","AvailableQF","Unavailable","UnavailableQF","MedicalTotal","MedicalTotalQF","MedicalOtherMedicalCondition","MedicalOtherMedicalConditionQF","MedicalIndefinitelyUnavailable","MedicalIndefinitelyUnavailableQF","MedicalOther","MedicalOtherQF","PatientAdvisedTotal","PatientAdvisedTotalQF","PatientAdvisedHoliday","PatientAdvisedHolidayQF","PatientAdvisedPersonalCommitment","PatientAdvisedPersonalCommitmentQF","PatientAdvisedWorkCommitment","PatientAdvisedWorkCommitmentQF","PatientAdvisedCarerCommitment","PatientAdvisedCarerCommitmentQF","PatientAdvisedAcademicCommitment","PatientAdvisedAcademicCommitmentQF","PatientAdvisedJuryDuty","PatientAdvisedJuryDutyQF","PatientAdvisedWeather","PatientAdvisedWeatherQF","PatientAdvisedIndefinitelyUnavailable","PatientAdvisedIndefinitelyUnavailableQF","PatientAdvisedOther","PatientAdvisedOtherQF","PatientRequestedTotal","PatientRequestedTotalQF","PatientRequestedNamedConsultant","PatientRequestedNamedConsultantQF","PatientRequestedTreatedLocalHealthBoard","PatientRequestedTreatedLocalHealthBoardQF","SuspensionExceptionalCircumstances","SuspensionExceptionalCircumstancesQF","PFBUnavailability","PFBUnavailabilityQF"
"20150331","S08000032",,"New Outpatient","C13",,870,,861,,9,,0,,0,,0,,0,,8,,3,,3,,2,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20150630","S08000032",,"New Outpatient","C13",,983,,962,,21,,0,,0,,0,,0,,17,,9,,3,,5,,0,,0,,0,,0,,0,,0,,4,,0,,4,,0,,0,
"20150930","S08000032",,"New Outpatient","C13",,1007,,992,,15,,0,,0,,0,,0,,13,,5,,6,,2,,0,,0,,0,,0,,0,,0,,2,,0,,2,,0,,0,
"20151231","S08000032",,"New Outpatient","C13",,982,,966,,16,,0,,0,,0,,0,,14,,4,,6,,4,,0,,0,,0,,0,,0,,0,,2,,0,,2,,0,,0,
"20160331","S08000032",,"New Outpatient","C13",,876,,864,,12,,0,,0,,0,,0,,9,,7,,1,,1,,0,,0,,0,,0,,0,,0,,3,,2,,1,,0,,0,
"20160630","S08000032",,"New Outpatient","C13",,1033,,1005,,28,,0,,0,,0,,0,,22,,14,,4,,4,,0,,0,,0,,0,,0,,0,,6,,0,,6,,0,,0,
"20160930","S08000032",,"New Outpatient","C13",,1190,,1176,,14,,0,,0,,0,,0,,9,,5,,1,,3,,0,,0,,0,,0,,0,,0,,5,,0,,5,,0,,0,
"20161231","S08000032",,"New Outpatient","C13",,1334,,1316,,18,,0,,0,,0,,0,,13,,3,,10,,0,,0,,0,,0,,0,,0,,0,,5,,0,,5,,0,,0,
"20170331","S08000032",,"New Outpatient","C13",,1473,,1461,,12,,0,,0,,0,,0,,12,,4,,5,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170630","S08000032",,"New Outpatient","C13",,1982,,1967,,15,,0,,0,,0,,0,,12,,9,,2,,1,,0,,0,,0,,0,,0,,0,,3,,0,,3,,0,,0,
"20170930","S08000032",,"New Outpatient","C13",,2217,,2205,,12,,1,,1,,0,,0,,10,,4,,5,,1,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20171231","S08000032",,"New Outpatient","C13",,2069,,2033,,36,,1,,1,,0,,0,,34,,9,,20,,5,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20180331","S08000032",,"New Outpatient","C13",,1038,,1004,,34,,2,,2,,0,,0,,32,,7,,19,,5,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000032",,"New Outpatient","C13",,1214,,1177,,37,,1,,1,,0,,0,,32,,18,,12,,2,,0,,0,,0,,0,,0,,0,,4,,0,,4,,0,,0,
"20180930","S08000032",,"New Outpatient","C13",,476,,449,,27,,1,,1,,0,,0,,22,,11,,10,,1,,0,,0,,0,,0,,0,,0,,4,,0,,4,,0,,0,
"20181231","S08000032",,"New Outpatient","C13",,1050,,1028,,22,,0,,0,,0,,0,,22,,7,,10,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000032",,"New Outpatient","C13",,892,,879,,13,,0,,0,,0,,0,,13,,3,,10,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000032",,"New Outpatient","C13",,1129,,1103,,26,,0,,0,,0,,0,,24,,21,,1,,2,,0,,0,,0,,0,,0,,0,,2,,0,,2,,0,,0,
"20190930","S08000032",,"New Outpatient","C13",,964,,934,,30,,0,,0,,0,,0,,22,,11,,10,,1,,0,,0,,0,,0,,0,,0,,8,,1,,7,,0,,0,
"20191231","S08000032",,"New Outpatient","C13",,870,,858,,12,,0,,0,,0,,0,,11,,3,,4,,4,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20200331","S08000032",,"New Outpatient","C13",,1042,,1037,,5,,1,,1,,0,,0,,4,,1,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000032",,"New Outpatient","C13",,1157,,1157,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000032",,"New Outpatient","C13",,1409,,1409,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000032",,"New Outpatient","C13",,1689,,1689,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000032",,"New Outpatient","C13",,1847,,1845,,2,,1,,1,,0,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000032",,"New Outpatient","C13",,1731,,1721,,10,,1,,1,,0,,0,,8,,2,,5,,1,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20210930","S08000032",,"New Outpatient","C13",,992,,980,,12,,0,,0,,0,,0,,11,,2,,8,,1,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20211231","S08000032",,"New Outpatient","C13",,817,,797,,20,,1,,1,,0,,0,,17,,1,,16,,0,,0,,0,,0,,0,,0,,0,,2,,0,,2,,0,,0,
"20220331","S08000032",,"New Outpatient","C13",,706,,694,,12,,2,,2,,0,,0,,9,,1,,4,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,
"20121231","S08000032",,"New Outpatient","D5",,98,,97,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000032",,"New Outpatient","D5",,87,,86,,1,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000032",,"New Outpatient","D5",,108,,106,,2,,0,,0,,0,,0,,2,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,
"20130930","S08000032",,"New Outpatient","D5",,112,,111,,1,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,
"20131231","S08000032",,"New Outpatient","D5",,149,,147,,2,,0,,0,,0,,0,,2,,1,,0,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,
"20140331","S08000032",,"New Outpatient","D5",,108,,107,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000032",,"New Outpatient","D5",,99,,94,,5,,0,,0,,0,,0,,5,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000032",,"New Outpatient","D5",,139,,139,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000032",,"New Outpatient","D5",,142,,141,,1,,0,,0,,0,,0,,1,,0,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000032",,"New Outpatient","D5",,146,,146,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000032",,"New Outpatient","D5",,142,,137,,5,,0,,0,,0,,0,,4,,4,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20150930","S08000032",,"New Outpatient","D5",,144,,144,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000032",,"New Outpatient","D5",,180,,180,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000032",,"New Outpatient","D5",,159,,159,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160630","S08000032",,"New Outpatient","D5",,200,,194,,6,,0,,0,,0,,0,,3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,3,,0,,3,,0,,0,
"20160930","S08000032",,"New Outpatient","D5",,167,,167,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000032",,"New Outpatient","D5",,195,,192,,3,,0,,0,,0,,0,,3,,1,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000032",,"New Outpatient","D5",,178,,176,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,2,,0,,0,
"20170630","S08000032",,"New Outpatient","D5",,147,,137,,10,,0,,0,,0,,0,,10,,8,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000032",,"New Outpatient","D5",,123,,122,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000032",,"New Outpatient","D5",,93,,92,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180331","S08000032",,"New Outpatient","D5",,76,,75,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000032",,"New Outpatient","D5",,90,,88,,2,,0,,0,,0,,0,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000032",,"New Outpatient","D5",,103,,102,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000032",,"New Outpatient","D5",,107,,104,,3,,0,,0,,0,,0,,3,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000032",,"New Outpatient","D5",,74,,74,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000032",,"New Outpatient","D5",,124,,124,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190930","S08000032",,"New Outpatient","D5",,85,,85,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20191231","S08000032",,"New Outpatient","D5",,72,,71,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000032",,"New Outpatient","D5",,62,,62,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000032",,"New Outpatient","D5",,62,,62,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000032",,"New Outpatient","D5",,77,,77,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000032",,"New Outpatient","D5",,91,,91,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000032",,"New Outpatient","D5",,121,,121,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000032",,"New Outpatient","D5",,115,,115,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000032",,"New Outpatient","D5",,110,,108,,2,,0,,0,,0,,0,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000032",,"New Outpatient","D5",,118,,117,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220331","S08000032",,"New Outpatient","D5",,84,,84,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000032",,"New Outpatient","RJ",,,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u",,":u"
"20121231","S08000032",,"New Outpatient","AF",,569,,569,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000032",,"New Outpatient","AF",,645,,642,,3,,0,,0,,0,,0,,3,,0,,0,,0,,0,,0,,0,,0,,0,,3,,0,,0,,0,,0,,0,
"20130630","S08000032",,"New Outpatient","AF",,781,,769,,12,,0,,0,,0,,0,,12,,1,,0,,0,,0,,0,,0,,0,,0,,11,,0,,0,,0,,0,,0,
"20130930","S08000032",,"New Outpatient","AF",,703,,701,,2,,0,,0,,0,,0,,2,,0,,0,,0,,0,,0,,0,,0,,0,,2,,0,,0,,0,,0,,0,
"20131231","S08000032",,"New Outpatient","AF",,718,,715,,3,,0,,0,,0,,0,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20140331","S08000032",,"New Outpatient","AF",,836,,834,,2,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20140630","S08000032",,"New Outpatient","AF",,661,,648,,13,,0,,0,,0,,0,,13,,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140930","S08000032",,"New Outpatient","AF",,522,,519,,3,,0,,0,,0,,0,,3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000032",,"New Outpatient","AF",,469,,465,,4,,0,,0,,0,,0,,3,,3,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20150331","S08000032",,"New Outpatient","AF",,531,,529,,2,,0,,0,,0,,0,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000032",,"New Outpatient","AF",,495,,486,,9,,0,,0,,0,,0,,9,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150930","S08000032",,"New Outpatient","AF",,424,,419,,5,,0,,0,,0,,0,,5,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000032",,"New Outpatient","AF",,538,,536,,2,,0,,0,,0,,0,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000032",,"New Outpatient","AF",,674,,673,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20160630","S08000032",,"New Outpatient","AF",,716,,704,,12,,0,,0,,0,,0,,12,,10,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000032",,"New Outpatient","AF",,615,,612,,3,,0,,0,,0,,0,,3,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000032",,"New Outpatient","AF",,709,,699,,10,,0,,0,,0,,0,,10,,1,,7,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000032",,"New Outpatient","AF",,1017,,987,,30,,0,,0,,0,,0,,27,,5,,22,,0,,0,,0,,0,,0,,0,,0,,3,,0,,3,,0,,0,
"20170630","S08000032",,"New Outpatient","AF",,1257,,1224,,33,,0,,0,,0,,0,,32,,11,,20,,1,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20170930","S08000032",,"New Outpatient","AF",,925,,916,,9,,0,,0,,0,,0,,8,,3,,5,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20171231","S08000032",,"New Outpatient","AF",,703,,698,,5,,0,,0,,0,,0,,3,,1,,2,,0,,0,,0,,0,,0,,0,,0,,2,,0,,2,,0,,0,
"20180331","S08000032",,"New Outpatient","AF",,885,,883,,2,,0,,0,,0,,0,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180630","S08000032",,"New Outpatient","AF",,996,,987,,9,,0,,0,,0,,0,,9,,9,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20180930","S08000032",,"New Outpatient","AF",,845,,844,,1,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000032",,"New Outpatient","AF",,831,,828,,3,,0,,0,,0,,0,,3,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190331","S08000032",,"New Outpatient","AF",,817,,814,,3,,0,,0,,0,,0,,3,,2,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20190630","S08000032",,"New Outpatient","AF",,920,,904,,16,,0,,0,,0,,0,,14,,13,,1,,0,,0,,0,,0,,0,,0,,0,,2,,0,,2,,0,,0,
"20190930","S08000032",,"New Outpatient","AF",,863,,857,,6,,0,,0,,0,,0,,5,,1,,3,,1,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20191231","S08000032",,"New Outpatient","AF",,857,,852,,5,,0,,0,,0,,0,,5,,4,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200331","S08000032",,"New Outpatient","AF",,761,,756,,5,,0,,0,,0,,0,,4,,2,,2,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20200630","S08000032",,"New Outpatient","AF",,109,,109,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000032",,"New Outpatient","AF",,182,,182,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000032",,"New Outpatient","AF",,345,,343,,2,,0,,0,,0,,0,,2,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000032",,"New Outpatient","AF",,253,,252,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000032",,"New Outpatient","AF",,501,,501,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000032",,"New Outpatient","AF",,583,,582,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,0,,1,,0,,0,
"20211231","S08000032",,"New Outpatient","AF",,943,,873,,70,,0,,0,,0,,0,,5,,3,,2,,0,,0,,0,,0,,0,,0,,0,,65,,22,,43,,0,,0,
"20220331","S08000032",,"New Outpatient","AF",,1201,,1201,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20121231","S08000032",,"New Outpatient","CA",,129,,129,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130331","S08000032",,"New Outpatient","CA",,100,,100,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130630","S08000032",,"New Outpatient","CA",,78,,76,,2,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20130930","S08000032",,"New Outpatient","CA",,92,,90,,2,,0,,0,,0,,0,,2,,0,,1,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,
"20131231","S08000032",,"New Outpatient","CA",,127,,124,,3,,0,,0,,0,,0,,3,,0,,2,,0,,0,,0,,0,,0,,0,,1,,0,,0,,0,,0,,0,
"20140331","S08000032",,"New Outpatient","CA",,93,,92,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20140630","S08000032",,"New Outpatient","CA",,112,,108,,4,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,3,,3,,0,,0,,0,
"20140930","S08000032",,"New Outpatient","CA",,102,,102,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20141231","S08000032",,"New Outpatient","CA",,100,,100,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000032",,"New Outpatient","CA",,138,,130,,8,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,7,,7,,0,,0,,0,
"20150630","S08000032",,"New Outpatient","CA",,79,,74,,5,,0,,0,,0,,0,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,3,,2,,1,,0,,0,
"20150930","S08000032",,"New Outpatient","CA",,129,,127,,2,,0,,0,,0,,0,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20151231","S08000032",,"New Outpatient","CA",,119,,118,,1,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160331","S08000032",,"New Outpatient","CA",,120,,118,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,2,,0,,0,,0,
"20160630","S08000032",,"New Outpatient","CA",,108,,104,,4,,0,,0,,0,,0,,4,,3,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20160930","S08000032",,"New Outpatient","CA",,133,,128,,5,,0,,0,,0,,0,,5,,3,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20161231","S08000032",,"New Outpatient","CA",,85,,85,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170331","S08000032",,"New Outpatient","CA",,128,,123,,5,,0,,0,,0,,0,,1,,0,,0,,0,,1,,0,,0,,0,,0,,0,,4,,3,,1,,0,,0,
"20170630","S08000032",,"New Outpatient","CA",,112,,112,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20170930","S08000032",,"New Outpatient","CA",,97,,97,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20171231","S08000032",,"New Outpatient","CA",,94,,86,,8,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,,8,,0,,0,,0,
"20180331","S08000032",,"New Outpatient","CA",,115,,106,,9,,0,,0,,0,,0,,1,,1,,0,,0,,0,,0,,0,,0,,0,,0,,8,,2,,6,,0,,0,
"20180630","S08000032",,"New Outpatient","CA",,99,,95,,4,,0,,0,,0,,0,,3,,2,,0,,1,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
"20180930","S08000032",,"New Outpatient","CA",,130,,128,,2,,0,,0,,0,,0,,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20181231","S08000032",,"New Outpatient","CA",,117,,115,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,,2,,0,,0,,0,
"20190331","S08000032",,"New Outpatient","CA",,125,,119,,6,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,6,,6,,0,,0,,0,
"20190630","S08000032",,"New Outpatient","CA",,94,,93,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,,1,,0,,0,,0,
"20190930","S08000032",,"New Outpatient","CA",,124,,119,,5,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,5,,5,,0,,0,,0,
"20191231","S08000032",,"New Outpatient","CA",,103,,97,,6,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,5,,5,,0,,0,,0,
"20200331","S08000032",,"New Outpatient","CA",,82,,82,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200630","S08000032",,"New Outpatient","CA",,122,,122,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20200930","S08000032",,"New Outpatient","CA",,163,,163,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20201231","S08000032",,"New Outpatient","CA",,213,,213,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210331","S08000032",,"New Outpatient","CA",,282,,282,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210630","S08000032",,"New Outpatient","CA",,262,,262,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20210930","S08000032",,"New Outpatient","CA",,289,,289,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20211231","S08000032",,"New Outpatient","CA",,204,,204,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20220331","S08000032",,"New Outpatient","CA",,92,,92,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150331","S08000032",,"New Outpatient","C31",,2,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
"20150630","S08000032",,"New Outpatient","C31",,115,,113,,2,,0,,0,,0,,0,,1,,0,,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,
"20150930","S08000032",,"New Outpatient","C31",,439,,327,,112,,0,,0,,0,,0,,2,,0,,2,,0,,0,,0,,0,,0,,0,,0,,9,,1,,8,,0,,101,
"20151231","S08000032",,"New Outpatient","C31",,320,,301,,19,,1,,1,,0,,0,,3,,1,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,15,
"20160331","S08000032",,"New Outpatient","C31",,252,,250,,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,
